edad,educacion,credito_hipotecario,credito_consumo,duracion_llamada_seg,contactos_esta_campana,contactos_previos,resultado_campana_anterior,tasa_euribor,contrata
32.0,4.0,0.0,0.0,28.0,1.0,0.0,0.0,1.299,0
51.0,5.0,0.0,0.0,256.0,1.0,0.0,0.0,1.299,0
51.0,5.0,0.0,0.0,295.0,1.0,1.0,1.0,1.299,0
38.0,4.0,1.0,0.0,306.0,1.0,0.0,0.0,1.299,0
47.0,1.0,1.0,0.0,115.0,1.0,1.0,1.0,1.299,0
34.0,6.0,0.0,1.0,14.0,5.0,0.0,0.0,1.299,0
34.0,3.0,0.0,0.0,239.0,5.0,1.0,1.0,1.299,0
36.0,2.0,1.0,0.0,102.0,6.0,1.0,1.0,1.299,0
34.0,2.0,0.0,0.0,204.0,2.0,0.0,0.0,1.299,0
36.0,6.0,1.0,0.0,105.0,1.0,1.0,1.0,1.299,0
35.0,6.0,0.0,0.0,386.0,1.0,0.0,0.0,1.299,0
34.0,4.0,1.0,0.0,225.0,1.0,1.0,1.0,1.299,0
38.0,4.0,0.0,0.0,627.0,2.0,0.0,0.0,1.299,0
27.0,4.0,1.0,1.0,628.0,1.0,0.0,0.0,1.299,0
30.0,4.0,0.0,0.0,133.0,1.0,0.0,0.0,1.299,0
37.0,6.0,0.0,1.0,553.0,1.0,1.0,1.0,1.299,0
31.0,2.0,0.0,0.0,225.0,1.0,0.0,0.0,1.299,0
36.0,5.0,1.0,0.0,59.0,1.0,0.0,0.0,1.299,0
43.0,2.0,0.0,0.0,99.0,2.0,1.0,1.0,1.299,0
49.0,4.0,1.0,0.0,165.0,1.0,1.0,1.0,1.299,0
27.0,3.0,0.0,0.0,653.0,1.0,0.0,0.0,1.299,1
31.0,6.0,1.0,1.0,68.0,1.0,0.0,0.0,1.299,0
35.0,6.0,1.0,0.0,42.0,3.0,0.0,0.0,1.299,0
29.0,3.0,0.0,0.0,79.0,2.0,0.0,0.0,1.299,0
36.0,6.0,1.0,0.0,85.0,1.0,1.0,1.0,1.299,0
32.0,4.0,1.0,0.0,329.0,3.0,0.0,0.0,1.299,0
26.0,4.0,0.0,0.0,610.0,2.0,0.0,0.0,1.299,1
35.0,6.0,1.0,0.0,75.0,1.0,1.0,1.0,1.299,0
34.0,6.0,1.0,1.0,56.0,1.0,1.0,1.0,1.299,0
39.0,3.0,0.0,0.0,583.0,2.0,0.0,0.0,1.299,1
35.0,5.0,,,146.0,2.0,0.0,0.0,1.299,0
39.0,3.0,1.0,0.0,313.0,1.0,1.0,1.0,1.299,0
47.0,4.0,0.0,0.0,1114.0,2.0,0.0,0.0,1.299,0
31.0,4.0,0.0,0.0,552.0,2.0,1.0,1.0,1.299,0
29.0,1.0,0.0,0.0,494.0,3.0,0.0,0.0,1.299,0
28.0,2.0,0.0,0.0,146.0,3.0,0.0,0.0,1.299,0
31.0,6.0,0.0,0.0,239.0,3.0,1.0,1.0,1.299,0
31.0,6.0,1.0,0.0,580.0,1.0,0.0,0.0,1.299,0
55.0,6.0,1.0,0.0,90.0,1.0,1.0,1.0,1.299,0
57.0,4.0,1.0,0.0,74.0,1.0,0.0,0.0,1.299,0
32.0,3.0,1.0,1.0,93.0,2.0,0.0,0.0,1.299,0
57.0,4.0,0.0,1.0,161.0,1.0,0.0,0.0,1.299,0
35.0,6.0,1.0,0.0,215.0,1.0,0.0,0.0,1.299,0
57.0,4.0,1.0,0.0,758.0,1.0,1.0,1.0,1.299,0
30.0,3.0,1.0,0.0,242.0,3.0,0.0,0.0,1.299,0
30.0,2.0,1.0,0.0,77.0,1.0,1.0,1.0,1.299,0
35.0,1.0,1.0,0.0,386.0,1.0,0.0,0.0,1.299,0
34.0,3.0,1.0,0.0,35.0,2.0,0.0,0.0,1.299,0
28.0,5.0,1.0,0.0,240.0,1.0,0.0,0.0,1.299,0
30.0,3.0,1.0,0.0,112.0,1.0,0.0,0.0,1.299,0
28.0,5.0,1.0,0.0,77.0,1.0,1.0,1.0,1.299,0
32.0,6.0,1.0,0.0,188.0,2.0,0.0,0.0,1.299,0
30.0,6.0,1.0,0.0,232.0,2.0,1.0,1.0,1.299,0
57.0,4.0,1.0,0.0,228.0,1.0,0.0,0.0,1.299,0
38.0,4.0,0.0,0.0,171.0,2.0,0.0,0.0,1.299,0
36.0,4.0,1.0,1.0,102.0,1.0,0.0,0.0,1.299,0
33.0,6.0,0.0,1.0,69.0,1.0,0.0,0.0,1.299,0
30.0,6.0,0.0,0.0,155.0,2.0,1.0,1.0,1.299,0
42.0,1.0,0.0,0.0,120.0,2.0,1.0,1.0,1.299,0
54.0,4.0,0.0,0.0,194.0,2.0,1.0,1.0,1.299,0
30.0,1.0,1.0,0.0,243.0,2.0,0.0,0.0,1.299,0
40.0,4.0,1.0,0.0,182.0,5.0,0.0,0.0,1.299,0
29.0,3.0,1.0,0.0,135.0,2.0,2.0,1.0,1.299,0
31.0,6.0,1.0,0.0,50.0,3.0,1.0,1.0,1.299,0
35.0,2.0,1.0,0.0,214.0,2.0,0.0,0.0,1.299,0
35.0,4.0,1.0,1.0,82.0,2.0,1.0,1.0,1.299,0
41.0,2.0,1.0,0.0,133.0,2.0,0.0,0.0,1.299,0
28.0,4.0,,,48.0,3.0,1.0,1.0,1.291,0
27.0,4.0,0.0,0.0,81.0,4.0,0.0,0.0,1.291,0
32.0,3.0,0.0,0.0,214.0,2.0,0.0,0.0,1.291,0
23.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,1.291,0
39.0,4.0,1.0,0.0,34.0,12.0,0.0,0.0,1.291,0
36.0,6.0,1.0,1.0,106.0,2.0,0.0,0.0,1.291,0
30.0,3.0,0.0,0.0,52.0,3.0,0.0,0.0,1.291,0
49.0,4.0,0.0,0.0,97.0,3.0,1.0,1.0,1.291,0
45.0,4.0,,,7.0,12.0,0.0,0.0,1.291,0
33.0,2.0,0.0,0.0,117.0,6.0,0.0,0.0,1.291,0
38.0,4.0,1.0,0.0,114.0,6.0,0.0,0.0,1.291,0
34.0,4.0,1.0,0.0,109.0,3.0,0.0,0.0,1.291,0
42.0,1.0,1.0,0.0,63.0,1.0,0.0,0.0,1.291,0
38.0,4.0,1.0,0.0,100.0,4.0,0.0,0.0,1.291,0
28.0,4.0,1.0,1.0,52.0,1.0,0.0,0.0,1.291,0
40.0,4.0,0.0,0.0,49.0,1.0,0.0,0.0,1.291,0
35.0,4.0,1.0,0.0,25.0,1.0,1.0,1.0,1.291,0
44.0,4.0,0.0,0.0,214.0,1.0,0.0,0.0,1.291,0
49.0,2.0,1.0,0.0,85.0,4.0,1.0,1.0,1.291,0
45.0,1.0,1.0,0.0,187.0,1.0,0.0,0.0,1.291,0
38.0,3.0,1.0,0.0,69.0,1.0,1.0,1.0,1.291,0
29.0,1.0,0.0,0.0,658.0,1.0,1.0,1.0,1.291,1
43.0,6.0,1.0,0.0,305.0,1.0,1.0,1.0,1.291,0
27.0,1.0,0.0,0.0,176.0,2.0,1.0,1.0,1.291,0
39.0,6.0,1.0,0.0,103.0,1.0,1.0,1.0,1.291,0
59.0,3.0,1.0,1.0,242.0,1.0,0.0,0.0,1.291,0
37.0,4.0,0.0,0.0,124.0,1.0,1.0,1.0,1.291,0
34.0,4.0,1.0,1.0,179.0,3.0,0.0,0.0,1.291,0
57.0,3.0,1.0,0.0,69.0,3.0,1.0,1.0,1.291,0
36.0,4.0,1.0,0.0,300.0,5.0,0.0,0.0,1.291,0
26.0,3.0,1.0,0.0,256.0,1.0,0.0,0.0,1.291,0
36.0,6.0,0.0,0.0,7.0,5.0,0.0,0.0,1.291,0
34.0,5.0,1.0,1.0,429.0,2.0,0.0,0.0,1.291,0
31.0,3.0,1.0,0.0,17.0,7.0,0.0,0.0,1.291,0
36.0,1.0,0.0,0.0,245.0,1.0,1.0,1.0,1.291,0
32.0,4.0,,,198.0,1.0,0.0,0.0,1.291,0
26.0,1.0,0.0,0.0,232.0,1.0,0.0,0.0,1.291,0
37.0,4.0,0.0,0.0,212.0,1.0,0.0,0.0,1.291,0
27.0,4.0,1.0,0.0,58.0,3.0,1.0,1.0,1.291,0
27.0,4.0,1.0,0.0,41.0,1.0,0.0,0.0,1.291,0
21.0,4.0,0.0,0.0,68.0,1.0,1.0,1.0,1.291,0
53.0,3.0,0.0,0.0,205.0,2.0,1.0,1.0,1.291,0
33.0,4.0,0.0,0.0,141.0,1.0,0.0,0.0,1.291,0
51.0,2.0,1.0,0.0,155.0,2.0,0.0,0.0,1.291,0
34.0,6.0,1.0,0.0,25.0,4.0,0.0,0.0,1.291,0
32.0,6.0,1.0,0.0,79.0,1.0,1.0,1.0,1.291,0
43.0,6.0,,,426.0,1.0,1.0,1.0,1.291,1
53.0,5.0,0.0,0.0,196.0,2.0,1.0,1.0,1.291,0
32.0,6.0,1.0,0.0,366.0,1.0,0.0,0.0,1.291,0
51.0,2.0,1.0,0.0,211.0,1.0,1.0,1.0,1.291,0
47.0,4.0,1.0,0.0,816.0,1.0,1.0,1.0,1.291,0
41.0,2.0,0.0,0.0,131.0,1.0,0.0,0.0,1.291,0
35.0,3.0,1.0,0.0,74.0,3.0,0.0,0.0,1.291,0
43.0,1.0,1.0,1.0,279.0,1.0,1.0,1.0,1.291,0
32.0,6.0,0.0,1.0,542.0,3.0,1.0,1.0,1.291,0
50.0,6.0,0.0,0.0,116.0,1.0,0.0,0.0,1.291,0
43.0,6.0,0.0,1.0,1100.0,2.0,0.0,0.0,1.291,0
33.0,1.0,1.0,0.0,184.0,1.0,0.0,0.0,1.291,0
33.0,1.0,0.0,0.0,209.0,1.0,0.0,0.0,1.291,0
55.0,3.0,0.0,0.0,183.0,5.0,0.0,0.0,1.291,0
32.0,3.0,1.0,0.0,286.0,1.0,0.0,0.0,1.291,0
48.0,3.0,1.0,0.0,725.0,1.0,0.0,0.0,1.291,1
29.0,3.0,1.0,0.0,396.0,1.0,1.0,1.0,1.291,0
30.0,3.0,0.0,0.0,17.0,1.0,0.0,0.0,1.291,0
34.0,4.0,0.0,0.0,148.0,2.0,0.0,0.0,1.291,0
23.0,3.0,1.0,0.0,119.0,1.0,1.0,1.0,1.291,0
43.0,2.0,1.0,0.0,463.0,1.0,0.0,0.0,1.291,0
29.0,4.0,1.0,0.0,57.0,1.0,1.0,1.0,1.291,0
32.0,6.0,1.0,0.0,211.0,2.0,1.0,1.0,1.291,0
37.0,6.0,0.0,1.0,246.0,1.0,0.0,0.0,1.291,0
27.0,6.0,1.0,0.0,240.0,1.0,0.0,0.0,1.291,0
31.0,6.0,1.0,0.0,374.0,2.0,1.0,1.0,1.291,0
33.0,2.0,1.0,1.0,95.0,4.0,1.0,1.0,1.291,0
28.0,4.0,1.0,0.0,106.0,4.0,0.0,0.0,1.291,0
31.0,3.0,,,88.0,2.0,0.0,0.0,1.291,0
35.0,6.0,1.0,0.0,536.0,1.0,1.0,1.0,1.291,0
28.0,5.0,0.0,0.0,240.0,1.0,1.0,1.0,1.291,0
27.0,5.0,0.0,0.0,209.0,2.0,0.0,0.0,1.291,0
37.0,6.0,0.0,0.0,289.0,2.0,0.0,0.0,1.291,0
31.0,5.0,1.0,0.0,32.0,1.0,0.0,0.0,1.291,0
32.0,3.0,0.0,0.0,548.0,2.0,0.0,0.0,1.291,1
40.0,4.0,1.0,0.0,208.0,6.0,1.0,1.0,1.291,0
33.0,5.0,1.0,1.0,668.0,4.0,0.0,0.0,1.291,0
43.0,1.0,1.0,1.0,317.0,2.0,0.0,0.0,1.291,0
34.0,4.0,1.0,0.0,106.0,3.0,0.0,0.0,1.291,0
49.0,5.0,1.0,0.0,130.0,3.0,0.0,0.0,1.291,0
34.0,4.0,0.0,0.0,351.0,7.0,1.0,1.0,1.291,0
59.0,2.0,1.0,0.0,216.0,2.0,0.0,0.0,1.291,0
36.0,6.0,1.0,0.0,85.0,2.0,1.0,1.0,1.291,0
27.0,2.0,0.0,0.0,142.0,2.0,1.0,1.0,1.291,0
57.0,3.0,1.0,0.0,149.0,5.0,1.0,1.0,1.291,0
36.0,3.0,0.0,0.0,191.0,3.0,0.0,0.0,1.291,0
32.0,5.0,0.0,0.0,343.0,6.0,1.0,1.0,1.291,0
33.0,4.0,1.0,0.0,210.0,2.0,0.0,0.0,1.291,0
46.0,3.0,0.0,0.0,349.0,2.0,1.0,1.0,1.291,0
41.0,5.0,1.0,0.0,175.0,2.0,1.0,1.0,1.291,0
33.0,1.0,0.0,0.0,93.0,5.0,0.0,0.0,1.291,0
42.0,1.0,1.0,0.0,89.0,2.0,0.0,0.0,1.291,0
33.0,2.0,1.0,0.0,235.0,2.0,1.0,1.0,1.291,0
32.0,6.0,0.0,0.0,144.0,5.0,1.0,1.0,1.291,0
49.0,4.0,1.0,0.0,177.0,2.0,0.0,0.0,1.291,0
31.0,4.0,0.0,0.0,295.0,3.0,0.0,0.0,1.291,0
30.0,6.0,0.0,0.0,285.0,3.0,1.0,1.0,1.291,0
34.0,4.0,0.0,0.0,166.0,5.0,1.0,1.0,1.291,0
33.0,3.0,1.0,0.0,220.0,3.0,0.0,0.0,1.291,0
43.0,2.0,0.0,0.0,150.0,7.0,0.0,0.0,1.291,0
37.0,6.0,1.0,0.0,31.0,7.0,1.0,1.0,1.281,0
25.0,4.0,1.0,0.0,152.0,4.0,1.0,1.0,1.281,0
26.0,4.0,1.0,1.0,61.0,4.0,1.0,1.0,1.281,0
55.0,1.0,1.0,1.0,1108.0,3.0,0.0,0.0,1.281,0
38.0,3.0,1.0,1.0,197.0,3.0,0.0,0.0,1.281,0
53.0,4.0,1.0,0.0,413.0,6.0,0.0,0.0,1.281,0
47.0,1.0,1.0,0.0,5.0,7.0,1.0,1.0,1.281,0
34.0,2.0,,,136.0,2.0,0.0,0.0,1.281,0
53.0,,1.0,0.0,320.0,4.0,0.0,0.0,1.281,0
36.0,3.0,1.0,0.0,38.0,1.0,1.0,1.0,1.281,0
37.0,3.0,0.0,0.0,49.0,3.0,1.0,1.0,1.281,0
29.0,3.0,1.0,0.0,15.0,7.0,0.0,0.0,1.281,0
35.0,5.0,0.0,0.0,44.0,9.0,0.0,0.0,1.281,0
36.0,2.0,1.0,0.0,217.0,1.0,1.0,1.0,1.281,0
33.0,6.0,0.0,0.0,32.0,1.0,1.0,1.0,1.281,0
58.0,1.0,1.0,1.0,173.0,1.0,0.0,0.0,1.281,0
51.0,3.0,0.0,1.0,29.0,6.0,0.0,0.0,1.281,0
35.0,4.0,1.0,0.0,95.0,1.0,1.0,1.0,1.281,0
27.0,3.0,1.0,0.0,84.0,1.0,0.0,0.0,1.281,0
34.0,4.0,1.0,1.0,87.0,1.0,0.0,0.0,1.281,0
53.0,4.0,1.0,0.0,9.0,9.0,0.0,0.0,1.281,0
44.0,5.0,1.0,1.0,267.0,1.0,0.0,0.0,1.281,0
53.0,6.0,1.0,0.0,17.0,13.0,1.0,1.0,1.281,0
33.0,6.0,1.0,0.0,47.0,1.0,0.0,0.0,1.281,0
31.0,3.0,0.0,0.0,570.0,1.0,0.0,0.0,1.281,1
27.0,4.0,1.0,1.0,177.0,4.0,0.0,0.0,1.281,0
36.0,3.0,0.0,0.0,61.0,1.0,0.0,0.0,1.281,0
43.0,6.0,1.0,0.0,12.0,7.0,0.0,0.0,1.281,0
29.0,6.0,0.0,0.0,142.0,3.0,0.0,0.0,1.281,0
34.0,4.0,0.0,0.0,391.0,1.0,0.0,0.0,1.281,1
41.0,3.0,1.0,0.0,256.0,2.0,1.0,1.0,1.281,0
33.0,2.0,0.0,0.0,74.0,3.0,0.0,0.0,1.281,0
41.0,4.0,1.0,0.0,67.0,2.0,0.0,0.0,1.281,0
29.0,4.0,0.0,0.0,131.0,1.0,1.0,1.0,1.281,0
29.0,4.0,1.0,0.0,149.0,1.0,1.0,1.0,1.281,0
25.0,4.0,1.0,0.0,262.0,1.0,1.0,1.0,1.281,0
36.0,6.0,1.0,0.0,7.0,6.0,0.0,0.0,1.281,0
28.0,4.0,1.0,0.0,529.0,1.0,0.0,0.0,1.281,0
41.0,6.0,1.0,0.0,276.0,1.0,1.0,2.0,1.281,0
30.0,3.0,0.0,0.0,115.0,1.0,0.0,0.0,1.281,0
37.0,5.0,0.0,0.0,329.0,1.0,0.0,0.0,1.281,0
31.0,6.0,0.0,0.0,82.0,2.0,0.0,0.0,1.281,0
30.0,4.0,1.0,0.0,155.0,6.0,0.0,0.0,1.281,0
29.0,3.0,1.0,0.0,528.0,1.0,1.0,1.0,1.281,0
41.0,1.0,0.0,0.0,296.0,1.0,1.0,1.0,1.281,0
31.0,2.0,1.0,0.0,734.0,2.0,0.0,0.0,1.281,1
31.0,3.0,0.0,0.0,80.0,1.0,1.0,1.0,1.281,0
47.0,2.0,0.0,0.0,87.0,1.0,0.0,0.0,1.281,0
28.0,3.0,1.0,0.0,294.0,1.0,0.0,0.0,1.281,0
47.0,5.0,1.0,0.0,137.0,3.0,0.0,0.0,1.281,0
36.0,3.0,1.0,1.0,55.0,1.0,1.0,1.0,1.281,0
30.0,,1.0,1.0,324.0,2.0,0.0,0.0,1.281,0
51.0,3.0,0.0,0.0,64.0,5.0,0.0,0.0,1.281,0
51.0,3.0,1.0,0.0,337.0,3.0,0.0,0.0,1.281,0
31.0,4.0,1.0,0.0,476.0,1.0,0.0,0.0,1.281,1
29.0,6.0,1.0,0.0,152.0,1.0,1.0,1.0,1.281,0
28.0,5.0,1.0,0.0,573.0,7.0,1.0,1.0,1.281,0
58.0,1.0,1.0,1.0,184.0,1.0,1.0,1.0,1.281,0
45.0,3.0,0.0,0.0,96.0,2.0,1.0,1.0,1.281,0
32.0,4.0,1.0,0.0,53.0,1.0,1.0,1.0,1.281,0
35.0,4.0,1.0,0.0,43.0,1.0,0.0,0.0,1.281,0
32.0,3.0,1.0,0.0,53.0,1.0,0.0,0.0,1.281,0
31.0,4.0,1.0,0.0,14.0,1.0,0.0,0.0,1.281,0
47.0,1.0,1.0,0.0,177.0,1.0,1.0,1.0,1.281,0
34.0,6.0,1.0,1.0,253.0,1.0,0.0,0.0,1.281,0
29.0,4.0,1.0,1.0,146.0,1.0,0.0,0.0,1.281,0
32.0,3.0,1.0,1.0,179.0,1.0,0.0,0.0,1.281,0
38.0,6.0,1.0,0.0,541.0,1.0,1.0,1.0,1.281,0
29.0,4.0,0.0,0.0,54.0,1.0,1.0,1.0,1.281,0
34.0,5.0,1.0,0.0,404.0,2.0,0.0,0.0,1.281,0
35.0,1.0,1.0,0.0,130.0,3.0,1.0,1.0,1.281,0
29.0,3.0,0.0,0.0,366.0,3.0,1.0,1.0,1.281,1
33.0,1.0,0.0,0.0,86.0,3.0,0.0,0.0,1.281,0
36.0,3.0,1.0,0.0,180.0,2.0,2.0,1.0,1.281,0
34.0,4.0,0.0,0.0,103.0,1.0,0.0,0.0,1.281,0
34.0,4.0,1.0,0.0,239.0,1.0,1.0,1.0,1.281,0
35.0,4.0,0.0,0.0,234.0,3.0,0.0,0.0,1.281,0
42.0,5.0,0.0,0.0,194.0,4.0,0.0,0.0,1.281,0
58.0,6.0,0.0,0.0,109.0,1.0,1.0,1.0,1.281,0
27.0,6.0,0.0,1.0,131.0,1.0,0.0,0.0,1.281,0
45.0,1.0,1.0,0.0,161.0,2.0,0.0,0.0,1.281,0
42.0,2.0,1.0,0.0,172.0,1.0,0.0,0.0,1.281,0
36.0,5.0,0.0,0.0,127.0,1.0,0.0,0.0,1.281,0
34.0,2.0,1.0,0.0,298.0,2.0,0.0,0.0,1.281,0
41.0,4.0,1.0,0.0,314.0,2.0,0.0,0.0,1.281,1
42.0,1.0,1.0,0.0,361.0,1.0,1.0,1.0,1.281,0
41.0,4.0,1.0,0.0,58.0,2.0,0.0,0.0,1.281,0
39.0,2.0,1.0,0.0,466.0,1.0,0.0,0.0,1.281,0
31.0,4.0,1.0,0.0,829.0,1.0,1.0,1.0,1.281,1
33.0,6.0,1.0,0.0,484.0,3.0,0.0,0.0,1.281,0
35.0,6.0,1.0,0.0,204.0,3.0,0.0,0.0,1.281,0
24.0,4.0,1.0,0.0,437.0,2.0,0.0,0.0,1.281,0
29.0,4.0,0.0,0.0,230.0,4.0,0.0,0.0,1.281,0
35.0,4.0,1.0,0.0,163.0,2.0,1.0,1.0,1.281,0
32.0,4.0,0.0,1.0,358.0,2.0,1.0,1.0,1.281,0
34.0,4.0,1.0,0.0,195.0,2.0,1.0,1.0,1.281,0
42.0,1.0,0.0,0.0,276.0,2.0,0.0,0.0,1.281,0
38.0,6.0,1.0,0.0,172.0,3.0,0.0,0.0,1.281,0
33.0,6.0,1.0,1.0,74.0,3.0,1.0,1.0,1.281,0
38.0,3.0,1.0,0.0,1975.0,5.0,0.0,0.0,1.281,1
29.0,3.0,1.0,1.0,98.0,2.0,1.0,1.0,1.281,0
40.0,3.0,1.0,1.0,325.0,4.0,0.0,0.0,1.281,0
49.0,4.0,1.0,1.0,65.0,2.0,0.0,0.0,1.281,0
32.0,4.0,0.0,0.0,402.0,2.0,1.0,1.0,1.281,0
30.0,3.0,,,107.0,3.0,0.0,0.0,1.281,0
27.0,4.0,1.0,0.0,308.0,3.0,0.0,0.0,1.281,0
28.0,5.0,1.0,0.0,562.0,2.0,1.0,2.0,1.281,0
39.0,3.0,1.0,0.0,419.0,2.0,0.0,0.0,1.281,0
39.0,6.0,1.0,0.0,173.0,9.0,0.0,0.0,1.281,0
57.0,4.0,1.0,0.0,76.0,7.0,2.0,2.0,1.281,0
27.0,4.0,,,805.0,2.0,0.0,0.0,1.281,0
40.0,3.0,1.0,1.0,777.0,2.0,0.0,0.0,1.281,0
38.0,3.0,0.0,0.0,654.0,2.0,1.0,1.0,1.281,1
42.0,5.0,1.0,0.0,367.0,2.0,0.0,0.0,1.281,0
29.0,6.0,0.0,0.0,12.0,5.0,0.0,0.0,1.281,0
33.0,2.0,0.0,0.0,139.0,2.0,0.0,0.0,1.281,0
45.0,2.0,,,135.0,3.0,0.0,0.0,1.281,0
29.0,4.0,1.0,0.0,177.0,5.0,0.0,0.0,1.281,0
42.0,4.0,0.0,0.0,406.0,5.0,0.0,0.0,1.281,0
42.0,5.0,0.0,0.0,531.0,2.0,0.0,0.0,1.281,1
49.0,1.0,1.0,0.0,217.0,2.0,0.0,0.0,1.281,0
33.0,6.0,0.0,0.0,134.0,2.0,0.0,0.0,1.281,0
40.0,5.0,1.0,0.0,32.0,5.0,0.0,0.0,1.281,0
27.0,3.0,1.0,0.0,285.0,2.0,0.0,0.0,1.281,0
29.0,6.0,1.0,0.0,51.0,3.0,0.0,0.0,1.281,0
33.0,4.0,1.0,0.0,446.0,3.0,0.0,0.0,1.281,0
33.0,3.0,0.0,0.0,245.0,4.0,0.0,0.0,1.281,0
51.0,1.0,1.0,0.0,440.0,2.0,0.0,0.0,1.281,1
58.0,1.0,0.0,0.0,689.0,2.0,0.0,0.0,1.281,1
37.0,6.0,1.0,0.0,302.0,4.0,0.0,0.0,1.281,0
28.0,4.0,0.0,0.0,182.0,4.0,0.0,0.0,1.281,0
33.0,3.0,0.0,0.0,1309.0,2.0,0.0,0.0,1.281,0
32.0,6.0,1.0,1.0,36.0,9.0,1.0,1.0,1.281,0
45.0,4.0,1.0,0.0,25.0,7.0,0.0,0.0,1.281,0
32.0,2.0,0.0,0.0,630.0,3.0,1.0,1.0,1.281,0
29.0,4.0,1.0,0.0,164.0,3.0,0.0,0.0,1.266,0
48.0,1.0,1.0,0.0,33.0,3.0,0.0,0.0,1.266,0
33.0,5.0,0.0,0.0,119.0,2.0,1.0,1.0,1.266,0
26.0,4.0,1.0,1.0,181.0,5.0,0.0,0.0,1.266,0
29.0,2.0,0.0,0.0,16.0,7.0,0.0,0.0,1.266,0
36.0,6.0,1.0,0.0,19.0,8.0,1.0,1.0,1.266,0
33.0,3.0,0.0,1.0,18.0,6.0,1.0,1.0,1.266,0
24.0,3.0,1.0,1.0,17.0,7.0,0.0,0.0,1.266,0
35.0,2.0,1.0,1.0,263.0,1.0,1.0,1.0,1.266,0
33.0,5.0,0.0,1.0,178.0,8.0,1.0,1.0,1.266,0
34.0,3.0,1.0,0.0,6.0,6.0,1.0,1.0,1.266,0
30.0,2.0,0.0,0.0,25.0,1.0,0.0,0.0,1.266,0
27.0,6.0,0.0,0.0,9.0,5.0,1.0,1.0,1.266,0
29.0,3.0,0.0,0.0,12.0,8.0,0.0,0.0,1.266,0
20.0,3.0,1.0,0.0,42.0,7.0,0.0,0.0,1.266,0
23.0,1.0,0.0,0.0,720.0,1.0,1.0,1.0,1.266,0
29.0,4.0,1.0,1.0,10.0,10.0,0.0,0.0,1.266,0
32.0,3.0,1.0,0.0,83.0,2.0,0.0,0.0,1.266,0
29.0,3.0,0.0,0.0,141.0,1.0,0.0,0.0,1.266,0
50.0,3.0,0.0,0.0,287.0,1.0,0.0,0.0,1.266,0
44.0,3.0,1.0,1.0,414.0,1.0,1.0,1.0,1.266,0
33.0,4.0,1.0,0.0,201.0,1.0,1.0,1.0,1.266,0
22.0,3.0,1.0,0.0,23.0,1.0,0.0,0.0,1.266,0
27.0,4.0,1.0,1.0,201.0,1.0,0.0,0.0,1.266,0
24.0,3.0,0.0,1.0,51.0,1.0,1.0,1.0,1.266,0
27.0,4.0,0.0,1.0,603.0,1.0,0.0,0.0,1.266,0
24.0,5.0,1.0,1.0,428.0,3.0,0.0,0.0,1.266,0
32.0,5.0,0.0,0.0,561.0,3.0,0.0,0.0,1.266,1
35.0,5.0,1.0,0.0,590.0,5.0,0.0,0.0,1.266,1
23.0,4.0,0.0,1.0,7.0,5.0,1.0,1.0,1.266,0
25.0,4.0,0.0,0.0,646.0,5.0,0.0,0.0,1.266,1
29.0,6.0,1.0,0.0,133.0,1.0,1.0,1.0,1.266,0
31.0,2.0,0.0,0.0,263.0,1.0,0.0,0.0,1.266,0
49.0,4.0,1.0,0.0,152.0,1.0,0.0,0.0,1.266,0
25.0,4.0,0.0,0.0,12.0,7.0,0.0,0.0,1.266,0
32.0,6.0,1.0,0.0,62.0,7.0,0.0,0.0,1.266,0
44.0,4.0,0.0,1.0,786.0,1.0,0.0,0.0,1.266,1
46.0,4.0,0.0,0.0,107.0,4.0,1.0,1.0,1.266,0
24.0,4.0,0.0,0.0,47.0,1.0,1.0,1.0,1.266,0
31.0,3.0,1.0,0.0,42.0,1.0,0.0,0.0,1.266,0
37.0,6.0,0.0,1.0,123.0,1.0,0.0,0.0,1.266,0
27.0,4.0,0.0,0.0,137.0,3.0,0.0,0.0,1.266,0
42.0,4.0,1.0,1.0,874.0,1.0,1.0,1.0,1.266,1
21.0,4.0,0.0,0.0,24.0,1.0,1.0,1.0,1.266,0
30.0,2.0,1.0,0.0,83.0,1.0,0.0,0.0,1.266,0
33.0,4.0,1.0,0.0,30.0,1.0,0.0,0.0,1.266,0
30.0,2.0,0.0,0.0,586.0,1.0,1.0,1.0,1.266,0
21.0,4.0,0.0,1.0,240.0,1.0,0.0,0.0,1.266,0
34.0,5.0,1.0,0.0,703.0,4.0,0.0,0.0,1.266,0
24.0,6.0,1.0,0.0,151.0,2.0,0.0,0.0,1.266,0
48.0,3.0,0.0,0.0,506.0,1.0,0.0,0.0,1.266,0
28.0,1.0,0.0,0.0,282.0,1.0,1.0,1.0,1.266,0
46.0,3.0,1.0,0.0,386.0,3.0,0.0,0.0,1.266,0
30.0,4.0,1.0,0.0,74.0,1.0,1.0,1.0,1.266,0
28.0,3.0,0.0,0.0,156.0,1.0,0.0,0.0,1.266,0
44.0,5.0,1.0,1.0,246.0,2.0,0.0,0.0,1.266,0
37.0,4.0,1.0,0.0,30.0,6.0,0.0,0.0,1.266,0
52.0,2.0,1.0,0.0,7.0,7.0,1.0,1.0,1.266,0
23.0,4.0,0.0,0.0,22.0,6.0,0.0,0.0,1.266,0
28.0,4.0,,,430.0,4.0,0.0,0.0,1.266,0
